lc,map_class,X,Y,lin_100,poly_1_1,poly_1_10,poly_2_1,poly_2_10,poly_3_1,poly_3_10,lin_1,lin_10,lin_50,poly_3_100,poly_3_50,poly_2_100,poly_2_50
grassland,"4",352244.999999998,5646344.99999999,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,2.00000
shrubland,"4",350925,5643735,4.00000,4.00000,4.00000,7.00000,7.00000,3.00000,3.00000,4.00000,4.00000,4.00000,3.00000,3.00000,7.00000,7.00000
grassland,"4",345675.000000003,5641814.99999999,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000
grassland,"4",358694.999999997,5675805.00000001,7.00000,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,4.00000,4.00000,7.00000,2.00000,2.00000,2.00000,2.00000
crops,"4",358635.000000002,5662515,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000
grassland,"4",362834.999999999,5675055,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
shrubland,"4",367035,5676105,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",354134.999999998,5659935,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",351165.000000002,5653575,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"4",367365.000000003,5653455,2.00000,2.00000,2.00000,2.00000,2.00000,7.00000,4.00000,2.00000,2.00000,2.00000,4.00000,4.00000,2.00000,2.00000
grassland,"4",360435.000000002,5658645.00000001,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",355335,5656995,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",351254.999999997,5656905,4.00000,7.00000,4.00000,4.00000,4.00000,4.00000,4.00000,7.00000,4.00000,4.00000,2.00000,2.00000,2.00000,2.00000
grassland,"4",355244.999999999,5661765,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
crops,"4",361995.000000003,5640285,2.00000,2.00000,2.00000,2.00000,7.00000,2.00000,2.00000,2.00000,2.00000,2.00000,7.00000,7.00000,7.00000,7.00000
grassland,"4",354344.999999999,5668815,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",348014.999999998,5652525.00000001,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",358305.000000004,5650545,2.00000,2.00000,2.00000,7.00000,2.00000,6.00000,6.00000,2.00000,2.00000,4.00000,6.00000,6.00000,2.00000,2.00000
grassland,"4",345165.000000003,5642954.99999999,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",353775.000000002,5658285,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",352784.999999997,5656905,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",355035,5659215,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",358305.000000001,5675025,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",359175.000000003,5669595,2.00000,2.00000,2.00000,4.00000,2.00000,7.00000,4.00000,2.00000,2.00000,2.00000,4.00000,4.00000,2.00000,2.00000
forest,"4",354825.000000001,5650335,4.00000,4.00000,4.00000,3.00000,4.00000,3.00000,3.00000,4.00000,4.00000,4.00000,3.00000,3.00000,4.00000,4.00000
grassland,"4",359595,5669055,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",357915.000000003,5669174.99999999,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",355005,5676435,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",353445,5652915,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000,4.00000,4.00000
grassland,"4",355304.999999999,5662785,4.00000,4.00000,4.00000,4.00000,4.00000,7.00000,7.00000,4.00000,4.00000,4.00000,7.00000,7.00000,4.00000,4.00000
grassland,"4",360854.999999997,5677035,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
grassland,"4",357465.000000003,5670495,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,7.00000,4.00000,4.00000,4.00000,7.00000,7.00000,4.00000,4.00000
settlement,"6",370664.999999997,5657925,2.00000,6.00000,2.00000,5.00000,5.00000,5.00000,5.00000,6.00000,2.00000,2.00000,5.00000,5.00000,5.00000,5.00000
settlement,"6",371805.000000001,5663445,3.00000,6.00000,6.00000,7.00000,6.00000,3.00000,3.00000,6.00000,6.00000,3.00000,3.00000,3.00000,6.00000,6.00000
settlement,"6",350594.999999998,5646855,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000
settlement,"6",342465.000000003,5643645,5.00000,5.00000,5.00000,5.00000,5.00000,6.00000,6.00000,5.00000,5.00000,5.00000,6.00000,6.00000,5.00000,5.00000
shrubland,"6",354554.999999998,5648655,6.00000,6.00000,6.00000,7.00000,7.00000,7.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,3.00000,7.00000
settlement,"6",350864.999999998,5646285,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000
forest,"6",342375,5642745,6.00000,6.00000,6.00000,3.00000,3.00000,3.00000,3.00000,6.00000,6.00000,6.00000,3.00000,3.00000,2.00000,3.00000
settlement,"6",344145.000000003,5643585,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000
forest,"6",343245.000000001,5649015,7.00000,6.00000,7.00000,3.00000,3.00000,6.00000,6.00000,6.00000,7.00000,7.00000,6.00000,6.00000,3.00000,3.00000
settlement,"6",358094.999999997,5652135,2.00000,2.00000,2.00000,6.00000,6.00000,4.00000,6.00000,2.00000,2.00000,2.00000,6.00000,6.00000,6.00000,6.00000
settlement,"6",349214.999999999,5659215,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000,6.00000,2.00000,7.00000,7.00000,6.00000,6.00000,6.00000,6.00000
settlement,"6",342404.999999997,5643524.99999999,3.00000,7.00000,3.00000,7.00000,4.00000,3.00000,3.00000,7.00000,3.00000,3.00000,3.00000,3.00000,4.00000,4.00000
settlement,"6",368325,5644065,5.00000,6.00000,3.00000,5.00000,5.00000,5.00000,5.00000,6.00000,3.00000,5.00000,5.00000,5.00000,5.00000,5.00000
settlement,"6",367604.999999998,5641395,2.00000,2.00000,6.00000,6.00000,6.00000,5.00000,5.00000,2.00000,6.00000,2.00000,5.00000,5.00000,6.00000,6.00000
settlement,"6",373965,5674065,3.00000,3.00000,6.00000,6.00000,6.00000,6.00000,6.00000,3.00000,6.00000,3.00000,6.00000,6.00000,6.00000,6.00000
crops,"6",368024.999999999,5648865,2.00000,6.00000,6.00000,6.00000,6.00000,2.00000,2.00000,6.00000,6.00000,2.00000,2.00000,2.00000,6.00000,6.00000
settlement,"6",368355.000000001,5641035,2.00000,2.00000,2.00000,6.00000,6.00000,6.00000,6.00000,2.00000,2.00000,2.00000,6.00000,6.00000,6.00000,6.00000
settlement,"6",352184.999999998,5647515,2.00000,2.00000,2.00000,6.00000,6.00000,6.00000,6.00000,2.00000,2.00000,2.00000,6.00000,6.00000,6.00000,6.00000
settlement,"6",353385.000000002,5645025,6.00000,2.00000,6.00000,7.00000,7.00000,7.00000,7.00000,2.00000,6.00000,6.00000,7.00000,7.00000,7.00000,7.00000
crops,"6",366374.999999999,5644395,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"6",363855.000000002,5641605,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,6.00000,6.00000
settlement,"6",352125,5648685,2.00000,2.00000,2.00000,7.00000,7.00000,7.00000,7.00000,2.00000,2.00000,2.00000,7.00000,7.00000,7.00000,7.00000
settlement,"6",342825.000000002,5644215,3.00000,2.00000,3.00000,3.00000,3.00000,3.00000,3.00000,2.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
settlement,"6",374235,5674935,2.00000,2.00000,2.00000,7.00000,6.00000,6.00000,6.00000,2.00000,2.00000,2.00000,6.00000,6.00000,6.00000,6.00000
others,"6",342824.999999998,5647875,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000
shrubland,"7",344174.999999997,5668875,7.00000,3.00000,3.00000,7.00000,7.00000,4.00000,4.00000,3.00000,3.00000,3.00000,4.00000,4.00000,7.00000,7.00000
shrubland,"7",355755,5653185,7.00000,3.00000,3.00000,7.00000,7.00000,4.00000,4.00000,3.00000,3.00000,3.00000,7.00000,7.00000,7.00000,7.00000
shrubland,"7",361485.000000001,5648415,3.00000,3.00000,3.00000,3.00000,7.00000,4.00000,2.00000,3.00000,3.00000,3.00000,2.00000,2.00000,7.00000,3.00000
grassland,"7",361335.000000002,5664585.00000001,4.00000,4.00000,4.00000,7.00000,7.00000,7.00000,3.00000,4.00000,4.00000,4.00000,3.00000,3.00000,7.00000,7.00000
shrubland,"7",360765.000000003,5663985,4.00000,4.00000,4.00000,3.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
shrubland,"7",355485,5669805,7.00000,3.00000,3.00000,7.00000,7.00000,7.00000,7.00000,3.00000,3.00000,7.00000,7.00000,7.00000,7.00000,7.00000
shrubland,"7",343455,5670554.99999999,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000,7.00000,7.00000
grassland,"7",343485.000000003,5665875,7.00000,7.00000,7.00000,7.00000,7.00000,2.00000,2.00000,7.00000,7.00000,7.00000,2.00000,2.00000,7.00000,7.00000
shrubland,"7",370544.999999999,5671035,3.00000,3.00000,3.00000,7.00000,4.00000,2.00000,4.00000,3.00000,3.00000,3.00000,4.00000,4.00000,4.00000,7.00000
forest,"7",352245.000000001,5652645,4.00000,4.00000,4.00000,4.00000,4.00000,7.00000,7.00000,4.00000,4.00000,4.00000,7.00000,7.00000,4.00000,4.00000
shrubland,"7",348254.999999997,5644575,7.00000,2.00000,7.00000,4.00000,4.00000,3.00000,3.00000,2.00000,7.00000,7.00000,3.00000,3.00000,7.00000,7.00000
grassland,"7",355035.000000003,5665545,7.00000,3.00000,7.00000,7.00000,7.00000,7.00000,7.00000,3.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000
shrubland,"7",354015.000000002,5663355,4.00000,4.00000,4.00000,4.00000,7.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,7.00000,7.00000
shrubland,"7",364604.999999998,5641845,2.00000,7.00000,2.00000,4.00000,6.00000,4.00000,4.00000,7.00000,2.00000,6.00000,7.00000,7.00000,6.00000,6.00000
shrubland,"7",349275.000000001,5640315,4.00000,4.00000,4.00000,7.00000,7.00000,3.00000,3.00000,4.00000,4.00000,4.00000,3.00000,3.00000,7.00000,7.00000
shrubland,"7",345525.000000002,5654925.00000001,7.00000,4.00000,4.00000,7.00000,1.00000,1.00000,1.00000,4.00000,4.00000,7.00000,1.00000,1.00000,1.00000,1.00000
shrubland,"7",345735,5665785,7.00000,4.00000,4.00000,7.00000,7.00000,2.00000,2.00000,4.00000,4.00000,7.00000,4.00000,4.00000,7.00000,7.00000
crops,"7",367275.000000001,5642025.00000001,2.00000,2.00000,2.00000,2.00000,2.00000,4.00000,4.00000,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,4.00000
grassland,"7",359685.000000003,5646255,3.00000,3.00000,3.00000,7.00000,3.00000,7.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,2.00000,3.00000
grassland,"7",344834.999999998,5668335,4.00000,4.00000,4.00000,7.00000,7.00000,3.00000,3.00000,4.00000,4.00000,4.00000,3.00000,3.00000,7.00000,7.00000
bog,"7",347265.000000003,5640855,1.00000,6.00000,6.00000,2.00000,2.00000,4.00000,2.00000,6.00000,6.00000,6.00000,4.00000,4.00000,2.00000,2.00000
shrubland,"7",364364.999999997,5643344.99999999,3.00000,3.00000,3.00000,7.00000,7.00000,7.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,7.00000,7.00000
grassland,"7",371355,5677364.99999999,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,2.00000,2.00000
grassland,"7",343754.999999999,5655885,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000
shrubland,"7",345584.999999998,5674995,4.00000,4.00000,4.00000,7.00000,7.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,7.00000,7.00000
shrubland,"7",343545.000000004,5642235,3.00000,3.00000,3.00000,3.00000,7.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000
shrubland,"7",342855.000000003,5659605,7.00000,7.00000,7.00000,7.00000,4.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,4.00000,4.00000
grassland,"7",343664.999999999,5669685,3.00000,3.00000,3.00000,7.00000,7.00000,7.00000,4.00000,3.00000,3.00000,3.00000,4.00000,4.00000,7.00000,7.00000
shrubland,"7",342494.999999998,5674095,7.00000,3.00000,3.00000,7.00000,7.00000,4.00000,3.00000,3.00000,3.00000,7.00000,3.00000,3.00000,7.00000,7.00000
grassland,"7",346125.000000002,5640585,4.00000,4.00000,4.00000,4.00000,4.00000,3.00000,3.00000,4.00000,4.00000,4.00000,3.00000,3.00000,4.00000,4.00000
forest,"7",361185.000000002,5665395,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000
grassland,"7",343214.999999999,5667735,4.00000,4.00000,4.00000,7.00000,7.00000,7.00000,7.00000,4.00000,4.00000,4.00000,7.00000,7.00000,7.00000,7.00000
shrubland,"7",352665.000000001,5666295,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,4.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000
crops,"7",358635,5646825,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
shrubland,"7",357584.999999999,5659605,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
shrubland,"7",344895.000000003,5647935,4.00000,4.00000,4.00000,7.00000,7.00000,3.00000,3.00000,4.00000,4.00000,4.00000,3.00000,3.00000,7.00000,7.00000
shrubland,"7",348585.000000003,5662065,3.00000,3.00000,3.00000,7.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000
others,"5",341835.000000002,5643525,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000
forest,"7",350325.000000002,5654745,3.00000,3.00000,3.00000,7.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,3.00000
shrubland,"7",343305.000000004,5657985,3.00000,3.00000,3.00000,7.00000,7.00000,7.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,7.00000,7.00000
grassland,"7",358334.999999998,5667945,7.00000,7.00000,3.00000,3.00000,3.00000,7.00000,4.00000,7.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000
grassland,"7",344174.999999999,5655585,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000
water,"8",362805.000000002,5677005,8.00000,8.00000,8.00000,8.00000,8.00000,1.00000,1.00000,8.00000,8.00000,8.00000,1.00000,1.00000,8.00000,8.00000
water,"8",348045.000000003,5643915,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000
water,"8",362294.999999999,5674335,3.00000,8.00000,1.00000,3.00000,3.00000,3.00000,3.00000,8.00000,1.00000,3.00000,3.00000,3.00000,3.00000,3.00000
water,"8",353565.000000003,5663175,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000
water,"8",352634.999999997,5660835,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000
water,"8",363675.000000004,5675775,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
water,"8",350595.000000002,5656395,8.00000,8.00000,8.00000,8.00000,8.00000,3.00000,3.00000,8.00000,8.00000,8.00000,3.00000,3.00000,8.00000,8.00000
water,"8",351914.999999998,5653485,8.00000,8.00000,8.00000,8.00000,8.00000,3.00000,3.00000,8.00000,8.00000,8.00000,3.00000,3.00000,8.00000,8.00000
water,"8",353715.000000003,5664045,1.00000,8.00000,1.00000,3.00000,3.00000,8.00000,8.00000,8.00000,1.00000,1.00000,8.00000,8.00000,3.00000,3.00000
water,"8",352214.999999997,5660565,3.00000,8.00000,1.00000,3.00000,3.00000,8.00000,8.00000,8.00000,1.00000,1.00000,8.00000,8.00000,3.00000,3.00000
water,"8",351345,5648805,8.00000,8.00000,8.00000,3.00000,3.00000,3.00000,3.00000,8.00000,8.00000,8.00000,3.00000,3.00000,3.00000,3.00000
water,"8",353775.000000003,5668725,8.00000,8.00000,8.00000,8.00000,8.00000,3.00000,3.00000,8.00000,8.00000,8.00000,3.00000,3.00000,8.00000,8.00000
water,"8",346574.999999999,5642325,1.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
water,"8",351405.000000003,5654745,8.00000,8.00000,8.00000,8.00000,8.00000,3.00000,3.00000,8.00000,8.00000,8.00000,3.00000,3.00000,8.00000,8.00000
water,"8",352305.000000001,5651505,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000
water,"8",359295.000000002,5675295,1.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,1.00000,8.00000,8.00000,8.00000,8.00000
water,"8",355904.999999998,5672475,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000
water,"8",363525.000000002,5678265,8.00000,8.00000,8.00000,8.00000,8.00000,3.00000,3.00000,8.00000,8.00000,8.00000,3.00000,3.00000,8.00000,8.00000
water,"8",363585.000000001,5675745,1.00000,3.00000,3.00000,3.00000,3.00000,1.00000,1.00000,3.00000,3.00000,3.00000,1.00000,1.00000,3.00000,3.00000
water,"8",353024.999999999,5668185,8.00000,8.00000,8.00000,8.00000,8.00000,3.00000,3.00000,8.00000,8.00000,8.00000,3.00000,3.00000,8.00000,8.00000
water,"8",373995.000000004,5652494.99999999,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
water,"8",353085.000000001,5668335,8.00000,8.00000,8.00000,8.00000,8.00000,3.00000,3.00000,8.00000,8.00000,8.00000,3.00000,3.00000,8.00000,8.00000
water,"8",358125.000000002,5672865.00000001,8.00000,8.00000,8.00000,8.00000,8.00000,3.00000,3.00000,8.00000,8.00000,8.00000,3.00000,3.00000,8.00000,8.00000
water,"8",350805.000000002,5650755,1.00000,8.00000,8.00000,3.00000,3.00000,8.00000,8.00000,8.00000,8.00000,1.00000,8.00000,8.00000,3.00000,3.00000
water,"8",357974.999999997,5668095,8.00000,3.00000,8.00000,8.00000,8.00000,3.00000,3.00000,3.00000,8.00000,8.00000,3.00000,3.00000,8.00000,8.00000
water,"1",360044.999999998,5676315,1.00000,3.00000,1.00000,1.00000,1.00000,1.00000,1.00000,3.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
bog,"1",363405.000000002,5675714.99999999,1.00000,3.00000,1.00000,7.00000,3.00000,3.00000,3.00000,3.00000,1.00000,3.00000,3.00000,3.00000,4.00000,4.00000
forest,"1",363015.000000002,5674815,3.00000,3.00000,3.00000,1.00000,1.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,1.00000,1.00000
forest,"1",363045.000000001,5674785,3.00000,3.00000,3.00000,1.00000,1.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,1.00000,1.00000
forest,"1",363045.000000003,5674754.99999999,3.00000,3.00000,3.00000,1.00000,1.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,1.00000,1.00000
forest,"1",358935.000000001,5673855,3.00000,3.00000,3.00000,1.00000,1.00000,1.00000,1.00000,3.00000,3.00000,3.00000,1.00000,1.00000,1.00000,1.00000
bog,"1",356775.000000001,5673525,1.00000,3.00000,3.00000,1.00000,1.00000,1.00000,1.00000,3.00000,3.00000,1.00000,1.00000,1.00000,1.00000,1.00000
bog,"1",357194.999999997,5673495,1.00000,3.00000,1.00000,1.00000,1.00000,1.00000,1.00000,3.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
water,"1",356355.000000001,5673315,1.00000,3.00000,3.00000,1.00000,1.00000,1.00000,1.00000,3.00000,3.00000,3.00000,1.00000,1.00000,1.00000,1.00000
bog,"1",356355.000000001,5671365,3.00000,3.00000,3.00000,3.00000,3.00000,1.00000,1.00000,3.00000,3.00000,3.00000,1.00000,1.00000,3.00000,3.00000
forest,"1",366374.999999998,5667435.00000001,3.00000,3.00000,3.00000,1.00000,1.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,1.00000,1.00000
bog,"1",356744.999999998,5667135.00000001,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
bog,"1",356085.000000003,5666415,1.00000,4.00000,1.00000,1.00000,1.00000,3.00000,3.00000,4.00000,1.00000,1.00000,3.00000,3.00000,1.00000,1.00000
bog,"1",355184.999999998,5665335,1.00000,3.00000,1.00000,1.00000,1.00000,4.00000,1.00000,3.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
bog,"1",354675.000000001,5664585,3.00000,3.00000,3.00000,1.00000,1.00000,4.00000,1.00000,3.00000,3.00000,3.00000,1.00000,1.00000,4.00000,4.00000
bog,"1",352005.000000002,5664045,1.00000,3.00000,1.00000,1.00000,1.00000,1.00000,1.00000,3.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
bog,"1",351434.999999997,5662635,1.00000,3.00000,1.00000,1.00000,1.00000,1.00000,1.00000,3.00000,1.00000,3.00000,1.00000,1.00000,1.00000,1.00000
bog,"1",351735.000000001,5661975,1.00000,3.00000,1.00000,1.00000,1.00000,1.00000,1.00000,3.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
bog,"1",352335.000000001,5661615,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
shrubland,"1",350594.999999998,5660145,1.00000,3.00000,3.00000,1.00000,1.00000,1.00000,1.00000,3.00000,3.00000,3.00000,1.00000,1.00000,1.00000,1.00000
bog,"1",348884.999999997,5654835,1.00000,3.00000,1.00000,1.00000,1.00000,1.00000,1.00000,3.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
bog,"1",374384.999999997,5652855,3.00000,3.00000,3.00000,1.00000,1.00000,1.00000,1.00000,3.00000,3.00000,3.00000,1.00000,1.00000,1.00000,1.00000
bog,"1",374354.999999998,5652705,3.00000,3.00000,3.00000,1.00000,1.00000,1.00000,1.00000,3.00000,3.00000,3.00000,1.00000,1.00000,1.00000,1.00000
shrubland,"1",361155,5651145,3.00000,3.00000,3.00000,1.00000,1.00000,7.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,1.00000,1.00000
forest,"1",343125.000000001,5650665,3.00000,3.00000,3.00000,1.00000,1.00000,1.00000,1.00000,3.00000,3.00000,3.00000,1.00000,1.00000,1.00000,1.00000
others,"5",342615.000000002,5648685,5.00000,6.00000,6.00000,5.00000,5.00000,5.00000,5.00000,6.00000,6.00000,5.00000,5.00000,5.00000,5.00000,5.00000
others,"5",343605.000000002,5648595,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000
others,"5",343334.999999998,5647605,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000
others,"5",342375.000000001,5647575,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000
others,"5",343964.999999998,5647455,5.00000,2.00000,5.00000,5.00000,5.00000,5.00000,5.00000,2.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000
others,"5",342524.999999996,5647365,2.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000
others,"5",343724.999999999,5647364.99999999,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000
others,"5",343784.999999997,5647335,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000,5.00000
others,"5",343875,5647335,5.00000,5.00000,5.00000,5.00000,5.00000,2.00000,2.00000,5.00000,5.00000,5.00000,2.00000,2.00000,5.00000,5.00000
